Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_4253	STM4317	CDS	chromosome	1284	710.50	1431	1151
SL1344_4254	STM4318	CDS	chromosome	527	456.50	788	621
SL1344_4255	phoN	CDS	chromosome	28240.50	34629	20728	16532
SL1344_4256	SL1344_4256	CDS	chromosome	7.50	4	4	0
SL1344_4257	SL1344_4257	CDS	chromosome	76	37	87	84
SL1344_4258	STM4320	CDS	chromosome	217	175	321	282
SL1344_4259	yjdC	CDS	chromosome	1964.50	1363.50	2358.50	2226
SL1344_4260	dipZ	CDS	chromosome	1771	1472	2755.50	2285.50
SL1344_4261	cutA	CDS	chromosome	726.50	521.50	1082	797.50
SL1344_4262	dcuA	CDS	chromosome	763	641	934	804
SL1344_4263	aspA	CDS	chromosome	9516	6232	13034	8647
SL1344_4264	fxsA	CDS	chromosome	2632	1740	4246	4204
SL1344_4265	yjeH	CDS	chromosome	3954	4149	3956	3788
SL1344_4266	groES	CDS	chromosome	26498	13955.50	36422.75	35446.50
SL1344_4267	groEL	CDS	chromosome	44623	30868.50	66649.25	56526.50
SL1344_4268	yjeI	CDS	chromosome	4341	3185	6978	5593
SL1344_4269	yjeJ	CDS	chromosome	581	303	587	601
SL1344_4270	yjeK	CDS	chromosome	1236	883	1604	1629
SL1344_4271	efp	CDS	chromosome	5879.50	3953.50	8312	7635
SL1344_4272	ecnA	CDS	chromosome	269	153.50	312	235
SL1344_4273	ecnB	CDS	chromosome	5008	2992	10561	9461
SL1344_4274	ecnR	CDS	chromosome	528	308	594	553
SL1344_4275	sugE	CDS	chromosome	679	401	931	809
SL1344_4276	blc	CDS	chromosome	516	431	671	531
SL1344_4277	frdD	CDS	chromosome	257	234.50	290	244
SL1344_4278	frdC	CDS	chromosome	169.50	175	193.50	162.50
SL1344_4279	frdB	CDS	chromosome	468.50	406.50	475.50	342.50
SL1344_4280	frdA	CDS	chromosome	1435	1177	1660	1104
SL1344_4281	yjeA	CDS	chromosome	566	425	684	599
SL1344_4282	yjeM	CDS	chromosome	153	128	223	199
SL1344_4283	yjeO	CDS	chromosome	581	374	1020	924
SL1344_4284	yjeP	CDS	chromosome	2260.50	1722	2957.50	2536.50
SL1344_4285	psd	CDS	chromosome	1761.50	1292	2247.50	1805.50
SL1344_4286	yjeQ	CDS	chromosome	2041	1506	2773	2421
SL1344_4287	orn	CDS	chromosome	1198	833	1811	1630
SL1344_4288	STM4351	CDS	chromosome	1036	816	1701	1552
SL1344_4288A	yjeV	CDS	chromosome	22	30	24	32
SL1344_4289	yjeS	CDS	chromosome	885	624	1173	1029
SL1344_4290	yjeF	CDS	chromosome	1214	965	1734	1575
SL1344_4291	yjeE	CDS	chromosome	685.50	597	944	844
SL1344_4292	amiB	CDS	chromosome	2044	1588.50	3166	2930
SL1344_4293	mutL	CDS	chromosome	3451.50	2768.50	5422	4996.50
SL1344_4294	miaA	CDS	chromosome	13776	11060	21682	22323.50
SL1344_4295	hfq	CDS	chromosome	9420	5954	12515	11326
SL1344_4296	hflX	CDS	chromosome	12827.50	9375	18493	19864
SL1344_4297	hflK	CDS	chromosome	14253	14792.50	16376	15348.50
SL1344_4298	hflC	CDS	chromosome	11707	11267.50	13187	12542.50
SL1344_4299	purA	CDS	chromosome	12729	9670	22185	17490
SL1344_4300	nsrR	CDS	chromosome	3633.50	2011	4896	4093.50
SL1344_4301	rnr	CDS	chromosome	6300.50	4683	8900	7780.50
SL1344_4302	yjfH	CDS	chromosome	1833	1138	2025	2001
SL1344_4303	yjfI	CDS	chromosome	48	31.50	65	54
SL1344_4304	yjfJ	CDS	chromosome	60	36.50	73	58.50
SL1344_4305	STM4372	CDS	chromosome	94	73	119.50	108
SL1344_4306	yjfK	CDS	chromosome	58.50	53.50	89.50	90.50
SL1344_4307	yjfL	CDS	chromosome	53.50	50.50	100.50	94
SL1344_4308	yjfM	CDS	chromosome	81	57.50	126	119
SL1344_4309	yjfC	CDS	chromosome	202	130.50	290.50	270
SL1344_4310	aidB	CDS	chromosome	694	775	688	569
SL1344_4311	yjfN	CDS	chromosome	3203	2121	4621	2803
SL1344_4312	yjfO	CDS	chromosome	10421	6520	18642	13456
SL1344_4313	yjfP	CDS	chromosome	521	350	881	777
SL1344_4314	yjfQ	CDS	chromosome	516	283	660	579
SL1344_4315	yjfR	CDS	chromosome	70	62	96	74
SL1344_4316	sgaT	CDS	chromosome	72	44	82	59
SL1344_4317	sgaB	CDS	chromosome	22.50	10	23	20
SL1344_4318	ptxA	CDS	chromosome	29.50	20	36	30
SL1344_4319	sgaH	CDS	chromosome	67.50	63	88.50	76.50
SL1344_4320	sgaU	CDS	chromosome	93.50	76	129	110.50
SL1344_4321	sgaE	CDS	chromosome	136	95	162.50	150
SL1344_4322	yjfY	CDS	chromosome	235.50	138	242	195
SL1344_4323	STM4390	CDS	chromosome	2231	1332	2740	2257
SL1344_4324	rpsF	CDS	chromosome	5190	3832.50	6931.50	5379
SL1344_4325	priB	CDS	chromosome	5909.25	3724	7521.50	5772.50
SL1344_4326	rpsR	CDS	chromosome	6969.75	3583.50	7786	5289.50
SL1344_4327	rplI	CDS	chromosome	7705	4523	10405	8068
SL1344_4328	yifZ	CDS	chromosome	259	193	380	325
SL1344_4329	ytfB	CDS	chromosome	1474	1133	2169	1844
SL1344_4330	fklB	CDS	chromosome	1363	1015	2225	2167
SL1344_4331	cycA	CDS	chromosome	4226	3497	6239	4937
SL1344_4332	ytfE	CDS	chromosome	372	321	542	428
SL1344_4333	ytfF	CDS	chromosome	470	345	785	671
SL1344_4334	ytfG	CDS	chromosome	64	50	103	71
SL1344_4335	ytfH	CDS	chromosome	120	97	186	188
SL1344_4336	cpdB	CDS	chromosome	837	667	1101	936
SL1344_4337	cysQ	CDS	chromosome	1116	801	1528	1258
SL1344_4338	ytfJ	CDS	chromosome	1375	1218	1109	806
SL1344_4339	ytfK	CDS	chromosome	9510	7065	13320	14338
SL1344_4340	ytfL	CDS	chromosome	2963	2549	3006	2850
SL1344_4341	msrA	CDS	chromosome	2823	3007	2513	1875
SL1344_4342	ytfM	CDS	chromosome	4238	4290	4973.50	4422
SL1344_4343	ytfN	CDS	chromosome	8340	7159	10348	9512.50
SL1344_4344	ytfP	CDS	chromosome	1333	1101	1855.50	1827.50
SL1344_4345	STM4412	CDS	chromosome	104	86	135	105
SL1344_4346	STM4413	CDS	chromosome	44	42	60	61
SL1344_4347	ppa	CDS	chromosome	5761	3283	7941	7314
SL1344_4348	fbp	CDS	chromosome	2543	1802	3967	3320
SL1344_4349	mpl	CDS	chromosome	2193	1492	3205	3083
SL1344_4350	iolR	CDS	chromosome	2791	2446	3062	2545
SL1344_4351	iolT1	CDS	chromosome	303	189	382	344
SL1344_4352	iolT2	CDS	chromosome	201	168	303	270
SL1344_4353	iolB	CDS	chromosome	207.50	142	265	235
SL1344_4354	iolA	CDS	chromosome	265	203	400.50	382
SL1344_4354A	STM4422	CDS	chromosome	18	17	33.50	35.50
SL1344_4355	STM4423	CDS	chromosome	46	34	51	45
SL1344_4356	iolE	CDS	chromosome	44	38	40.50	41
SL1344_4357	iolG1	CDS	chromosome	140	125	175.50	157
SL1344_4358	srfJ	CDS	chromosome	1029.50	1169.50	382.50	360
SL1344_4359	iolI1	CDS	chromosome	758.50	795.50	436.50	335
SL1344_4360	STM4428	CDS	chromosome	70	62	63	62
SL1344_4361	iolC	CDS	chromosome	152	114	161	153
SL1344_4362	iolD	CDS	chromosome	79	77	119	126
SL1344_4363	iolG2	CDS	chromosome	162	132	165	202
SL1344_4364	STM4434	CDS	chromosome	185	137	253	198
SL1344_4365	iolI2	CDS	chromosome	137	121	130	99
SL1344_4366	iolH	CDS	chromosome	144	149	189	171
SL1344_4367	yjgA	CDS	chromosome	1565	977	1920	1907
SL1344_4368	pmbA	CDS	chromosome	2097	1620	3506	3279
SL1344_4369	cybC	CDS	chromosome	1867	1383.50	2384.50	2081.50
SL1344_4369A	SL1344_4369A	CDS	chromosome	209	155.50	283.50	300.50
SL1344_4370	STM4440	CDS	chromosome	2680.50	1224.50	5559	3630.50
SL1344_4371	STM4441	CDS	chromosome	916	460.50	1913.50	1180
SL1344_4372	STM4442	CDS	chromosome	293	131	668.50	370
SL1344_4373	STM4443	CDS	chromosome	351	195.50	648	326
SL1344_4374	STM4444	CDS	chromosome	194.50	168.50	321	212.50
SL1344_4375	STM4445	CDS	chromosome	148.50	120	184.50	150.50
SL1344_4376	STM4446	CDS	chromosome	179.50	191.50	242	242.50
SL1344_4377	STM4447	CDS	chromosome	215	199.50	289	224.50
SL1344_4378	STM4448	CDS	chromosome	1029	871	1539.50	1387.50
SL1344_4379	relB	CDS	chromosome	438.50	325	448.50	484.50
SL1344_4380	relE	CDS	chromosome	345.50	268	536.50	436.50
SL1344_4381	nrdG	CDS	chromosome	18	14	22	23
SL1344_4382	nrdD	CDS	chromosome	256	241	365	302
SL1344_4383	SL1344_4383	CDS	chromosome	14	9	16	20
SL1344_4384	treC	CDS	chromosome	534.50	608.50	387.50	314
SL1344_4385	treB	CDS	chromosome	1382.50	1163.50	1596.50	1053
SL1344_4386	treR	CDS	chromosome	177	113	236	217
SL1344_4387	mgtA	CDS	chromosome	1429	1109	1978	1905
SL1344_4388	STM4457	CDS	chromosome	508	313	552	468
SL1344_4389	yjgF	CDS	chromosome	2229	1436	2821	2306
SL1344_4390	pyrI	CDS	chromosome	145.50	114.50	134.50	99.50
SL1344_4391	pyrB	CDS	chromosome	219.50	181	215	188
SL1344_4392	pyrL	CDS	chromosome	60	59.50	67.50	74.50
SL1344_4393	STM4463	CDS	chromosome	80	68	96	55
SL1344_4394	STM4464	CDS	chromosome	101	93	144	111
SL1344_4395	STM4465	CDS	chromosome	30	32	15	15
SL1344_4396	STM4466	CDS	chromosome	20.50	21	7	4
SL1344_4397	STM4467	CDS	chromosome	37.50	52	29	17
SL1344_4398	yjgK	CDS	chromosome	190	141	308	250
SL1344_4399	argI	CDS	chromosome	2050	1554	3222	2993
SL1344_4400	yjgD	CDS	chromosome	3535.50	1817	4818.50	4283.50
SL1344_4401	miaE	CDS	chromosome	403.50	300	546.50	516.50
SL1344_4402	ytgA	CDS	chromosome	115	71	128	137
SL1344_4403	yjgM	CDS	chromosome	574	404	886	760
SL1344_4404	yjgN	CDS	chromosome	580	370	906	825
SL1344_4405	valS	CDS	chromosome	5390	4097	7710.50	6599.25
SL1344_4406	holC	CDS	chromosome	1328	727	1748.50	1765.75
SL1344_4407	pepA	CDS	chromosome	2939.50	2131	4005.50	3824
SL1344_4408	STM4478	CDS	chromosome	776.50	560	1028.50	1187
SL1344_4409	yjgP	CDS	chromosome	2001.50	1741.50	3387	3093.50
SL1344_4410	yjgQ	CDS	chromosome	1720.50	1342.50	2577	2277.50
SL1344_4411	idnR	CDS	chromosome	77	56	122	100
SL1344_4412	idnT	CDS	chromosome	215	146	349	277
SL1344_4413	idnO	CDS	chromosome	52	28.50	74	67.50
SL1344_4414	idnD	CDS	chromosome	44	37.50	35	35.50
SL1344_4415	idnK	CDS	chromosome	139	99	231	196
SL1344_4416	yjgB	CDS	chromosome	866	812	1021	861
SL1344_4417	STM4488	CDS	chromosome	10	14	25	23
SL1344_4418	STM4489	CDS	chromosome	2959	1919	4408	3767
SL1344_4419	STM4490	CDS	chromosome	1287	831	1787	1589
SL1344_4420	STM4491	CDS	chromosome	3485.50	2349	4499.50	3529
SL1344_4421	STM4492	CDS	chromosome	3580.50	2512	4622.50	3729
SL1344_4422	STM4493	CDS	chromosome	1560.50	982.50	1944	1699.50
SL1344_4423	STM4494	CDS	chromosome	2130.50	1539.50	2481	2133.50
SL1344_4424	STM4495	CDS	chromosome	5400.50	3774.50	7049	5386.50
SL1344_4425	STM4496	CDS	chromosome	4231	3076	5670.50	4613.50
SL1344_4426	STM4497	CDS	chromosome	686.50	443.50	957	862
SL1344_4427	STM4498	CDS	chromosome	1026	608	1317.50	1128
SL1344_4427A	SL1344_4427A	CDS	chromosome	9	16	17	5
SL1344_4429	yeeN	CDS	chromosome	3185	1947	4462	4382.50
SL1344_4430	yjhP	CDS	chromosome	383.50	306.50	488	433
SL1344_4431	STM4501	CDS	chromosome	196.50	118.50	264	170
SL1344_4432	STM4502	CDS	chromosome	38	11	23	21
SL1344_4433	STM4503	CDS	chromosome	1908	1114	2909	2221
SL1344_4434	STM4504	CDS	chromosome	5056	5740	2951	2515
SL1344_4435	STM4505	CDS	chromosome	1202	1243	716	567
SL1344_4436	STM4506	CDS	chromosome	149	122	203	168
SL1344_4437	uxuR	CDS	chromosome	2900	2028	4412	3753
SL1344_4438	trpS2	CDS	chromosome	167	104	244	137
SL1344_4439	SL1344_4439	CDS	chromosome	4	5	5	4
SL1344_4440	STM4509	CDS	chromosome	331	192	406	384
SL1344_4441	STM4510	CDS	chromosome	250	167	377	322
SL1344_4442	yjiE	CDS	chromosome	206	138	292	245
SL1344_4443	iadA	CDS	chromosome	290.50	218	436.50	334.50
SL1344_4444	yjiG	CDS	chromosome	60	43.50	75.50	59
SL1344_4445	yjiH	CDS	chromosome	25.50	20.50	40	30.50
SL1344_4445A	SL1344_4445A	CDS	chromosome	37.64	29.50	58.72	57.30
SL1344_4446	yjiJ	CDS	chromosome	746	508	1194	763
SL1344_4447	yjiN	CDS	chromosome	387	257	460	383
SL1344_4448	yjiO	CDS	chromosome	308	210	371	335
SL1344_4449	STM4518	CDS	chromosome	461	255	692	596
SL1344_4450	STM4519	CDS	chromosome	375	342	500	446
SL1344_4451	STM4520	CDS	chromosome	39	26	81	57
SL1344_4452	yjiS	CDS	chromosome	1816	1864	1346	1125
SL1344_4453	STM4522	CDS	chromosome	96	75.50	180.50	172
SL1344_4454	symE	CDS	chromosome	60	33	88	90
SL1344_4455	hsdS	CDS	chromosome	1166.50	788.50	1496	1270.50
SL1344_4456	hsdM	CDS	chromosome	968.50	645.50	1091	967.50
SL1344_4457	hsdR	CDS	chromosome	1088	712	1638	1339
SL1344_4458	mrr	CDS	chromosome	488	339	702	622
SL1344_4459	STM4528	CDS	chromosome	1206.50	696.50	1258	1161.50
SL1344_4460	STM4529	CDS	chromosome	515.50	310.50	524	460.50
SL1344_4461	yjiA	CDS	chromosome	2017.50	1259	2974	2526.50
SL1344_4462	yjiX	CDS	chromosome	1011.50	582	1693	1189.50
SL1344_4463	cstAb	CDS	chromosome	4357	2588	8625	6564
SL1344_4464	tsr	CDS	chromosome	2288	1434	2891	2756
SL1344_4465	STM4534	CDS	chromosome	1109	913	1540	1204
SL1344_4466	STM4535	CDS	chromosome	130	125.50	238.50	191
SL1344_4467	STM4536	CDS	chromosome	72	70	78.50	47.50
SL1344_4468	STM4537	CDS	chromosome	59	84.50	59	53.50
SL1344_4469	STM4538	CDS	chromosome	75.50	66	60	52
SL1344_4470	STM4539	CDS	chromosome	119	109.50	93	81
SL1344_4471	STM4540	CDS	chromosome	209.50	200.50	318	321
SL1344_4472	mdoB	CDS	chromosome	5607	4739	8480	7560
SL1344_4473	yjjA	CDS	chromosome	396	295	505	397
SL1344_4474	dnaC	CDS	chromosome	921	765.50	1313.50	1222.50
SL1344_4475	dnaT	CDS	chromosome	1233	1025.50	1877.50	1878.50
SL1344_4476	STM4545	CDS	chromosome	139.50	144	185	162
SL1344_4477	yjjP	CDS	chromosome	342.50	303	370	305
SL1344_4478	yjjQ	CDS	chromosome	7	13	4	7
SL1344_4479	bglJ	CDS	chromosome	15	15	19	14
SL1344_4480	STM4549	CDS	chromosome	896	562	1444	1273
SL1344_4481	fhuF	CDS	chromosome	8862	5147	15313	11594
SL1344_4482	STM4551	CDS	chromosome	442	347	550	505
SL1344_4483	yjjZ	CDS	chromosome	12795	7401	26686	25579
SL1344_4484	rsmC	CDS	chromosome	699	507	791	838
SL1344_4485	holD	CDS	chromosome	981.50	602	1135.50	997
SL1344_4486	rimI	CDS	chromosome	343	264.50	493.50	484.50
SL1344_4487	yjjG	CDS	chromosome	690.50	541.50	834	830.50
SL1344_4488	prfC	CDS	chromosome	1611	1328	2271	2009
SL1344_4489	osmY	CDS	chromosome	3244	2439	4369	4107
SL1344_4490	yjjU	CDS	chromosome	1003.50	803	1365.50	1204.50
SL1344_4491	yjjV	CDS	chromosome	319.50	205	444.50	394.50
SL1344_4492	yjjW	CDS	chromosome	59	41.50	96	88
SL1344_4493	yjjI	CDS	chromosome	87	45.50	88	77
SL1344_4494	deoC	CDS	chromosome	1447	1330	1714	1519
SL1344_4495	deoA	CDS	chromosome	1279	1123	1618	1446
SL1344_4496	deoB	CDS	chromosome	3516	3337	6285	5846
SL1344_4497	deoD	CDS	chromosome	1965	1719	2886	2543
SL1344_4498	stjA	CDS	chromosome	279.50	173.50	453	381.50
SL1344_4499	stjB	CDS	chromosome	256.50	165.50	324	271
SL1344_4500	stjC	CDS	chromosome	38	14.50	27	18.50
SL1344_4501	STM4574	CDS	chromosome	58	43	87	82.50
SL1344_4502	STM4575	CDS	chromosome	52	39	82	57.50
SL1344_4503	lplA	CDS	chromosome	636	435.50	1036	804
SL1344_4504	smp	CDS	chromosome	256	150.50	340	341
SL1344_4505	serB	CDS	chromosome	935	736	1427	1181
SL1344_4506	radA	CDS	chromosome	999	761	1466	1337
SL1344_4507	nadR	CDS	chromosome	1988	1509	2824	2469
SL1344_4508	yjjK	CDS	chromosome	4734	3743	5992	5694
SL1344_4509	slt	CDS	chromosome	2005	1419	3220	2757
SL1344_4510	trpR	CDS	chromosome	817	484	950	874
SL1344_4511	yjjX	CDS	chromosome	246	203	370	364
SL1344_4512	gpmB	CDS	chromosome	1013	671	1236.50	1090
SL1344_4513	rob	CDS	chromosome	7938	4756	12433	10866
SL1344_4514	creA	CDS	chromosome	1795	1290	3004.50	2792.50
SL1344_4515	creB	CDS	chromosome	1297	989	2012.50	1808.50
SL1344_4516	creC	CDS	chromosome	711	519	1073	1074
SL1344_4517	creD	CDS	chromosome	370	313	622	599
SL1344_4518	sthE	CDS	chromosome	88	68	139.50	113.50
SL1344_4519	sthD	CDS	chromosome	22	13	19.50	20.50
SL1344_4520	sthB	CDS	chromosome	169	123	222	208
SL1344_4521	sthA	CDS	chromosome	20	16	18	20
SL1344_4522	STM4595	CDS	chromosome	31	31	24	27
SL1344_4523	STM4596	CDS	chromosome	481	367	590	502
SL1344_4523A	STM4597	CDS	chromosome	988	730	1255	1093
SL1344_4525	arcA	CDS	chromosome	7983	5545	8558	7759
SL1344_4526	yjjY	CDS	chromosome	56	49	91	82
SL1344_4527	lasT	CDS	chromosome	502	342	738	617
SL1344_ncRNA_1	tpke11	ncRNA	chromosome	276	205.50	557	647.50
SL1344_ncRNA_10	STnc3230	ncRNA	chromosome	95	86	172	187
SL1344_ncRNA_100	STnc3480	ncRNA	chromosome	121	76	177	168
SL1344_ncRNA_101	MgrR	ncRNA	chromosome	10573	5658	15436	15261
SL1344_ncRNA_102	STnc2170	ncRNA	chromosome	27.50	23.50	49	40.50
SL1344_ncRNA_103	STnc3530	ncRNA	chromosome	229.50	188	550	443.50
SL1344_ncRNA_104	IsrF	ncRNA	chromosome	139	97	252	199
SL1344_ncRNA_105	STnc3540	ncRNA	chromosome	297	192.50	478.50	410
SL1344_ncRNA_106	STnc1110	ncRNA	chromosome	656	416	1069	746
SL1344_ncRNA_107	RyjB	ncRNA	chromosome	1613	1803	2738	2904
SL1344_ncRNA_108	RydC	ncRNA	chromosome	1295	1205	1828	1491
SL1344_ncRNA_109	MicC	ncRNA	chromosome	225	146	350	279
SL1344_ncRNA_11	STnc470	ncRNA	chromosome	3123.50	3128.50	1260.50	950.50
SL1344_ncRNA_110	FnrS	ncRNA	chromosome	113	101	199	210
SL1344_ncRNA_111	STnc2030	ncRNA	chromosome	6.50	13	18.50	21.50
SL1344_ncRNA_112	STnc1270	ncRNA	chromosome	5011	3141	8240	6875
SL1344_ncRNA_113	STnc3580	ncRNA	chromosome	108	71	214	207
SL1344_ncRNA_114	STnc3600	ncRNA	chromosome	119	54	163	135
SL1344_ncRNA_115	STnc2040	ncRNA	chromosome	30	25	14.50	15
SL1344_ncRNA_116	STnc3610	ncRNA	chromosome	265	217	502	501
SL1344_ncRNA_117	STnc3620	ncRNA	chromosome	20	8	29	26
SL1344_ncRNA_118	STnc3630	ncRNA	chromosome	42	35	60	54
SL1344_ncRNA_119	STnc1130	ncRNA	chromosome	222	170	401	361
SL1344_ncRNA_12	STnc4170	ncRNA	chromosome	171	116	221.50	173.50
SL1344_ncRNA_120	STnc3640	ncRNA	chromosome	316	181	463	537
SL1344_ncRNA_121	SraC	ncRNA	chromosome	4344	3135	7511	9199
SL1344_ncRNA_122	SdsR	ncRNA	chromosome	4789	6032	6322	6806
SL1344_ncRNA_123	STnc1690	ncRNA	chromosome	25	15	65	43
SL1344_ncRNA_124	STnc200	ncRNA	chromosome	144.50	83.50	243.50	246.50
SL1344_ncRNA_125	RyeF	ncRNA	chromosome	6729.50	5912	8260.50	6202.50
SL1344_ncRNA_126	STnc2180	ncRNA	chromosome	508.50	411.50	934	1241.00
SL1344_ncRNA_127	DsrA	ncRNA	chromosome	270	252	729	973
SL1344_ncRNA_128	RseX	ncRNA	chromosome	15	15	37	28
SL1344_ncRNA_129	STnc1280	ncRNA	prophage	1255	931	2107	1347
SL1344_ncRNA_13	STnc3240	ncRNA	chromosome	161	137	247	244.50
SL1344_ncRNA_130	STnc1290	ncRNA	prophage	15919	12521	25831	18128.50
SL1344_ncRNA_131	STnc1300	ncRNA	prophage	2102	1965	3774	2955
SL1344_ncRNA_132	STnc1310	ncRNA	prophage	73	74	102	109
SL1344_ncRNA_133	STnc2050	ncRNA	prophage	6	7	11	24
SL1344_ncRNA_134	STnc3680	ncRNA	prophage	144.50	105	298.50	332
SL1344_ncRNA_135	STnc1530	ncRNA	chromosome	26	7	37	27
SL1344_ncRNA_136	STnc3700	ncRNA	chromosome	112	57	203	212
SL1344_ncRNA_137	STnc1650	ncRNA	chromosome	81	73	171	156
SL1344_ncRNA_138	STnc700	ncRNA	chromosome	8014	6313.50	17844	17910.50
SL1344_ncRNA_139	STnc1320	ncRNA	chromosome	52	36	121	108
SL1344_ncRNA_14	STnc4180	ncRNA	chromosome	25.50	18.50	33	26.50
SL1344_ncRNA_140	RyeC	ncRNA	chromosome	7709	6689	7674	6063
SL1344_ncRNA_141	STnc1150	ncRNA	chromosome	2136.50	1222	3623	2409
SL1344_ncRNA_142	CyaR	ncRNA	chromosome	6164	7519	7263	5011
SL1344_ncRNA_143	STnc740	ncRNA	chromosome	175	211	439	462
SL1344_ncRNA_144	STnc1890	ncRNA	chromosome	14	8.50	16.50	13.50
SL1344_ncRNA_145	STnc3720	ncRNA	chromosome	36	29	45	45
SL1344_ncRNA_146	STnc1330	ncRNA	chromosome	1549	1747	3261	2781
SL1344_ncRNA_147	STnc3010	ncRNA	chromosome	870	906	2164	2204
SL1344_ncRNA_148	STnc1340	ncRNA	chromosome	374	184	500	419
SL1344_ncRNA_149	STnc1540	ncRNA	chromosome	54	39.50	153.50	170
SL1344_ncRNA_15	SroA	ncRNA	chromosome	713.50	624.50	1268	1147
SL1344_ncRNA_150	IsrG	ncRNA	chromosome	14.33	10.67	22	9.33
SL1344_ncRNA_151	MicF	ncRNA	chromosome	739	782	1510	1586
SL1344_ncRNA_152	IsrH_1_2	ncRNA	chromosome	307.33	257.33	162.33	136.17
SL1344_ncRNA_153	STnc1550	ncRNA	chromosome	362	252	635	553
SL1344_ncRNA_154	STnc1560	ncRNA	chromosome	172	130.50	334	346
SL1344_ncRNA_155	STnc3730	ncRNA	chromosome	314	361	375	430
SL1344_ncRNA_156	STnc3740	ncRNA	chromosome	107.50	100	208	176
SL1344_ncRNA_157	STnc3750	ncRNA	chromosome	209	194.50	142	106
SL1344_ncRNA_158	tpke70	ncRNA	chromosome	110.50	83	124	144.50
SL1344_ncRNA_159	STnc3760	ncRNA	chromosome	138	81	216	251
SL1344_ncRNA_16	SgrS	ncRNA	chromosome	2224	1416	3924	3729.50
SL1344_ncRNA_160	STnc2070	ncRNA	chromosome	1666	1009	1689	2455
SL1344_ncRNA_161	RyfA	ncRNA	chromosome	1068	962	1538	1476
SL1344_ncRNA_162	GlmY	ncRNA	chromosome	14420	10529	21008	13621
SL1344_ncRNA_163	STnc1380	ncRNA	prophage	123	123.50	271.50	218.50
SL1344_ncRNA_164	STnc3770	ncRNA	prophage	166	75	217	218
SL1344_ncRNA_165	STnc1920	ncRNA	prophage	406	256	502	391
SL1344_ncRNA_166	IsrI	ncRNA	prophage	236	176	270	230
SL1344_ncRNA_167	STnc2080	ncRNA	prophage	628	502	765	772
SL1344_ncRNA_168	IsrJ	ncRNA	prophage	535	269	610	568
SL1344_ncRNA_169	STnc1160	ncRNA	prophage	1894	2238.50	2633	2011.50
SL1344_ncRNA_17	STnc1500	ncRNA	chromosome	79	48	100	86
SL1344_ncRNA_170	IsrK	ncRNA	prophage	563.50	421.50	1006	1056.50
SL1344_ncRNA_171	STnc1390	ncRNA	prophage	207.50	165	325	269.50
SL1344_ncRNA_172	STnc1400	ncRNA	prophage	278	382	1037	1100
SL1344_ncRNA_173	STnc3160	ncRNA	chromosome	42	14	49	48
SL1344_ncRNA_174	STnc2090	ncRNA	chromosome	13787.50	5544.50	23273.50	18873
SL1344_ncRNA_175	sRNA3	ncRNA	chromosome	3387	2720	6050.50	5997
SL1344_ncRNA_176	STnc3790	ncRNA	chromosome	50	17	62	48
SL1344_ncRNA_177	STnc3800	ncRNA	chromosome	464	329	689	811
SL1344_ncRNA_178	STnc4230	ncRNA	chromosome	295	197	547.50	653.50
SL1344_ncRNA_179	IsrL	ncRNA	chromosome	191	114	245	229
SL1344_ncRNA_18	tp2	ncRNA	chromosome	5	3	14	17
SL1344_ncRNA_180	STnc3070	ncRNA	chromosome	530	297	826	832
SL1344_ncRNA_181	IsrM	ncRNA	chromosome	42	28	45	36
SL1344_ncRNA_182	IsrN	ncRNA	chromosome	1	3	2	2
SL1344_ncRNA_183	STnc3080	ncRNA	chromosome	2512	1477	5512	4644
SL1344_ncRNA_184	MicA	ncRNA	chromosome	25766	23226	45644	55138
SL1344_ncRNA_185	C0664	ncRNA	chromosome	5.50	3	8.50	6.50
SL1344_ncRNA_186	STnc4240	ncRNA	chromosome	1510	671	1626	1338
SL1344_ncRNA_187	STnc3020	ncRNA	chromosome	43	69	53	49
SL1344_ncRNA_188	STnc1410	ncRNA	chromosome	503	416	1019	885
SL1344_ncRNA_189	InvR	ncRNA	chromosome	12073	5210	21850	17027
SL1344_ncRNA_19	STnc4190	ncRNA	chromosome	25	26	31	30
SL1344_ncRNA_190	STnc3140	ncRNA	chromosome	467	236	544	694
SL1344_ncRNA_191	CsrB	ncRNA	chromosome	58712.50	25512	100875	83454.50
SL1344_ncRNA_192	GcvB	ncRNA	chromosome	26609	15538	53314	56851
SL1344_ncRNA_193	STnc3830	ncRNA	chromosome	116	90	239	182
SL1344_ncRNA_194	OmrA	ncRNA	chromosome	781	748	774	972
SL1344_ncRNA_195	OmrB	ncRNA	chromosome	1310	1717	1121	1501
SL1344_ncRNA_196	STnc290	ncRNA	chromosome	209	210	403	478
SL1344_ncRNA_197	IsrO	ncRNA	chromosome	297	261.50	576	469
SL1344_ncRNA_198	SsrS	ncRNA	chromosome	130814	184461	382470.50	445698.50
SL1344_ncRNA_199	RygC	ncRNA	chromosome	7224	4253	9631	7145
SL1344_ncRNA_2	STnc890	ncRNA	chromosome	222	237	546.75	539
SL1344_ncRNA_20	STnc3250	ncRNA	chromosome	2108	1140	3620	3125
SL1344_ncRNA_200	STnc3030	ncRNA	chromosome	55	39	56	84
SL1344_ncRNA_201	STnc750	ncRNA	chromosome	598	445	974.50	1123
SL1344_ncRNA_202	STnc3150	ncRNA	chromosome	246	156	390	485
